instance_id,frame_id,frame_name,speed_nm_per_s
239,969,11dd74426e8374ac110c4036c77c09ab_000000001030,87.631649
239,977,11dd74426e8374ac110c4036c77c09ab_000000001038,520.681363
240,979,11dd74426e8374ac110c4036c77c09ab_000000001040,21.080969
241,979,11dd74426e8374ac110c4036c77c09ab_000000001040,135.111256
242,979,11dd74426e8374ac110c4036c77c09ab_000000001040,283.373214
243,979,11dd74426e8374ac110c4036c77c09ab_000000001040,150.712203
244,989,11dd74426e8374ac110c4036c77c09ab_000000001054,215.046697
244,991,11dd74426e8374ac110c4036c77c09ab_000000001056,68.011863
245,1029,11dd74426e8374ac110c4036c77c09ab_000000001094,109.474577
245,1036,11dd74426e8374ac110c4036c77c09ab_000000001101,60.438138
246,1029,11dd74426e8374ac110c4036c77c09ab_000000001094,77.696761
246,1036,11dd74426e8374ac110c4036c77c09ab_000000001101,56.196578
247,1039,11dd74426e8374ac110c4036c77c09ab_000000001104,104.693267
247,1046,11dd74426e8374ac110c4036c77c09ab_000000001111,106.781765
248,1049,11dd74426e8374ac110c4036c77c09ab_000000001121,218.977114
248,1059,11dd74426e8374ac110c4036c77c09ab_000000001131,50.043985
248,1061,11dd74426e8374ac110c4036c77c09ab_000000001133,36.172072
249,1048,11dd74426e8374ac110c4036c77c09ab_000000001120,48.074353
250,1059,11dd74426e8374ac110c4036c77c09ab_000000001131,59.860552
250,1061,11dd74426e8374ac110c4036c77c09ab_000000001133,74.132817
251,1069,11dd74426e8374ac110c4036c77c09ab_000000001141,93.787652
251,1076,11dd74426e8374ac110c4036c77c09ab_000000001148,152.422336
252,1079,11dd74426e8374ac110c4036c77c09ab_000000001151,73.698496
252,1084,11dd74426e8374ac110c4036c77c09ab_000000001156,121.452791
253,1079,11dd74426e8374ac110c4036c77c09ab_000000001151,195.071930
253,1084,11dd74426e8374ac110c4036c77c09ab_000000001156,136.611083
254,1089,11dd74426e8374ac110c4036c77c09ab_000000001161,60.326725
254,1099,11dd74426e8374ac110c4036c77c09ab_000000001171,77.512981
254,1109,11dd74426e8374ac110c4036c77c09ab_000000001181,91.648114
254,1119,11dd74426e8374ac110c4036c77c09ab_000000001191,65.318483
254,1128,11dd74426e8374ac110c4036c77c09ab_000000001200,112.034583
255,1130,11dd74426e8374ac110c4036c77c09ab_000000001202,167.059608
256,1130,11dd74426e8374ac110c4036c77c09ab_000000001202,163.561868
258,1134,11dd74426e8374ac110c4036c77c09ab_000000001206,63.975752
259,1134,11dd74426e8374ac110c4036c77c09ab_000000001206,47.645902
263,1139,11dd74426e8374ac110c4036c77c09ab_000000001211,185.625104
263,1149,11dd74426e8374ac110c4036c77c09ab_000000001221,70.252062
263,1159,11dd74426e8374ac110c4036c77c09ab_000000001231,74.710839
264,1139,11dd74426e8374ac110c4036c77c09ab_000000001211,113.859387
264,1149,11dd74426e8374ac110c4036c77c09ab_000000001221,60.189420
264,1159,11dd74426e8374ac110c4036c77c09ab_000000001231,48.060307
