frame_id,frame_name,nm_per_pixel,area_nm2
236,11dd74426e8374ac110c4036c77c09ab_000000000242,0.383342,154.739162
237,11dd74426e8374ac110c4036c77c09ab_000000000243,0.383342,239.970610
237,11dd74426e8374ac110c4036c77c09ab_000000000243,0.383342,562.968406
237,11dd74426e8374ac110c4036c77c09ab_000000000243,0.383342,615.576782
237,11dd74426e8374ac110c4036c77c09ab_000000000243,0.383342,136.443791
238,11dd74426e8374ac110c4036c77c09ab_000000000244,0.369484,218.020478
238,11dd74426e8374ac110c4036c77c09ab_000000000244,0.369484,529.556314
238,11dd74426e8374ac110c4036c77c09ab_000000000244,0.369484,564.778157
238,11dd74426e8374ac110c4036c77c09ab_000000000244,0.369484,132.081911
239,11dd74426e8374ac110c4036c77c09ab_000000000245,0.376288,237.026549
239,11dd74426e8374ac110c4036c77c09ab_000000000245,0.376288,549.663717
239,11dd74426e8374ac110c4036c77c09ab_000000000245,0.376288,583.575221
239,11dd74426e8374ac110c4036c77c09ab_000000000245,0.376288,136.920354
240,11dd74426e8374ac110c4036c77c09ab_000000000246,0.383342,230.786187
240,11dd74426e8374ac110c4036c77c09ab_000000000246,0.383342,545.922116
240,11dd74426e8374ac110c4036c77c09ab_000000000246,0.383342,621.087436
240,11dd74426e8374ac110c4036c77c09ab_000000000246,0.383342,145.775165
241,11dd74426e8374ac110c4036c77c09ab_000000000247,0.383342,227.700220
241,11dd74426e8374ac110c4036c77c09ab_000000000247,0.383342,546.069067
241,11dd74426e8374ac110c4036c77c09ab_000000000247,0.383342,642.027921
241,11dd74426e8374ac110c4036c77c09ab_000000000247,0.383342,144.966936
242,11dd74426e8374ac110c4036c77c09ab_000000000248,0.383342,227.994122
242,11dd74426e8374ac110c4036c77c09ab_000000000248,0.383342,551.359295
242,11dd74426e8374ac110c4036c77c09ab_000000000248,0.383342,641.440118
242,11dd74426e8374ac110c4036c77c09ab_000000000248,0.383342,146.583395
243,11dd74426e8374ac110c4036c77c09ab_000000000249,0.383342,241.513593
243,11dd74426e8374ac110c4036c77c09ab_000000000249,0.383342,544.305658
243,11dd74426e8374ac110c4036c77c09ab_000000000249,0.383342,626.377663
243,11dd74426e8374ac110c4036c77c09ab_000000000249,0.383342,141.734019
244,11dd74426e8374ac110c4036c77c09ab_000000000250,0.383342,246.656870
244,11dd74426e8374ac110c4036c77c09ab_000000000250,0.383342,542.689199
244,11dd74426e8374ac110c4036c77c09ab_000000000250,0.383342,620.646583
244,11dd74426e8374ac110c4036c77c09ab_000000000250,0.383342,140.558413
245,11dd74426e8374ac110c4036c77c09ab_000000000251,0.376288,238.371681
245,11dd74426e8374ac110c4036c77c09ab_000000000251,0.376288,530.407080
245,11dd74426e8374ac110c4036c77c09ab_000000000251,0.376288,583.504425
245,11dd74426e8374ac110c4036c77c09ab_000000000251,0.376288,132.247788
246,11dd74426e8374ac110c4036c77c09ab_000000000252,0.383342,230.271859
246,11dd74426e8374ac110c4036c77c09ab_000000000252,0.383342,551.359295
246,11dd74426e8374ac110c4036c77c09ab_000000000252,0.383342,600.587803
246,11dd74426e8374ac110c4036c77c09ab_000000000252,0.383342,136.223365
247,11dd74426e8374ac110c4036c77c09ab_000000000253,0.376288,240.424779
247,11dd74426e8374ac110c4036c77c09ab_000000000253,0.376288,517.238938
247,11dd74426e8374ac110c4036c77c09ab_000000000253,0.376288,605.309735
247,11dd74426e8374ac110c4036c77c09ab_000000000253,0.376288,135.079646
248,11dd74426e8374ac110c4036c77c09ab_000000000254,0.376288,219.185841
248,11dd74426e8374ac110c4036c77c09ab_000000000254,0.376288,521.769912
248,11dd74426e8374ac110c4036c77c09ab_000000000254,0.376288,606.230088
248,11dd74426e8374ac110c4036c77c09ab_000000000254,0.376288,134.796460
249,11dd74426e8374ac110c4036c77c09ab_000000000255,0.376288,216.637168
249,11dd74426e8374ac110c4036c77c09ab_000000000255,0.376288,521.203540
249,11dd74426e8374ac110c4036c77c09ab_000000000255,0.376288,605.097345
249,11dd74426e8374ac110c4036c77c09ab_000000000255,0.376288,132.530973
250,11dd74426e8374ac110c4036c77c09ab_000000000256,0.383342,219.581190
250,11dd74426e8374ac110c4036c77c09ab_000000000256,0.383342,540.337987
250,11dd74426e8374ac110c4036c77c09ab_000000000256,0.383342,622.777370
250,11dd74426e8374ac110c4036c77c09ab_000000000256,0.383342,170.315944
251,11dd74426e8374ac110c4036c77c09ab_000000000257,0.383342,218.368846
251,11dd74426e8374ac110c4036c77c09ab_000000000257,0.383342,541.366642
251,11dd74426e8374ac110c4036c77c09ab_000000000257,0.383342,621.895665
251,11dd74426e8374ac110c4036c77c09ab_000000000257,0.383342,176.267450
252,11dd74426e8374ac110c4036c77c09ab_000000000258,0.383342,208.302719
252,11dd74426e8374ac110c4036c77c09ab_000000000258,0.383342,559.000735
252,11dd74426e8374ac110c4036c77c09ab_000000000258,0.383342,627.332843
252,11dd74426e8374ac110c4036c77c09ab_000000000258,0.383342,141.440118
253,11dd74426e8374ac110c4036c77c09ab_000000000259,0.376288,198.159292
253,11dd74426e8374ac110c4036c77c09ab_000000000259,0.376288,534.088496
253,11dd74426e8374ac110c4036c77c09ab_000000000259,0.376288,607.079646
253,11dd74426e8374ac110c4036c77c09ab_000000000259,0.376288,132.814159
254,11dd74426e8374ac110c4036c77c09ab_000000000260,0.383342,195.958854
