frame_id,frame_name,nm_per_pixel,cx_nm,cy_nm
181,11dd74426e8374ac110c4036c77c09ab_000000000187,0.383342,269.081600,206.412855
181,11dd74426e8374ac110c4036c77c09ab_000000000187,0.383342,366.638501,242.511752
181,11dd74426e8374ac110c4036c77c09ab_000000000187,0.383342,337.463946,231.570489
181,11dd74426e8374ac110c4036c77c09ab_000000000187,0.383342,281.128035,153.613857
181,11dd74426e8374ac110c4036c77c09ab_000000000187,0.383342,344.241844,168.310634
181,11dd74426e8374ac110c4036c77c09ab_000000000187,0.383342,304.022049,221.344155
182,11dd74426e8374ac110c4036c77c09ab_000000000188,0.383342,269.288901,206.045634
182,11dd74426e8374ac110c4036c77c09ab_000000000188,0.383342,367.031576,242.939712
182,11dd74426e8374ac110c4036c77c09ab_000000000188,0.383342,338.955572,230.993699
182,11dd74426e8374ac110c4036c77c09ab_000000000188,0.383342,282.887419,153.116267
182,11dd74426e8374ac110c4036c77c09ab_000000000188,0.383342,344.685527,167.782674
182,11dd74426e8374ac110c4036c77c09ab_000000000188,0.383342,304.197435,221.116920
183,11dd74426e8374ac110c4036c77c09ab_000000000189,0.383342,267.244209,204.801576
183,11dd74426e8374ac110c4036c77c09ab_000000000189,0.383342,366.341308,241.604731
183,11dd74426e8374ac110c4036c77c09ab_000000000189,0.383342,337.485285,231.243652
183,11dd74426e8374ac110c4036c77c09ab_000000000189,0.383342,282.570526,152.782048
183,11dd74426e8374ac110c4036c77c09ab_000000000189,0.383342,344.518540,167.048782
183,11dd74426e8374ac110c4036c77c09ab_000000000189,0.383342,303.082577,220.216592
184,11dd74426e8374ac110c4036c77c09ab_000000000190,0.383342,267.449825,205.496710
184,11dd74426e8374ac110c4036c77c09ab_000000000190,0.383342,366.621632,241.871578
184,11dd74426e8374ac110c4036c77c09ab_000000000190,0.383342,339.452203,232.265366
184,11dd74426e8374ac110c4036c77c09ab_000000000190,0.383342,283.140227,153.315167
184,11dd74426e8374ac110c4036c77c09ab_000000000190,0.383342,345.824602,167.466050
184,11dd74426e8374ac110c4036c77c09ab_000000000190,0.383342,302.824715,220.579367
185,11dd74426e8374ac110c4036c77c09ab_000000000191,0.390658,274.426461,209.764323
185,11dd74426e8374ac110c4036c77c09ab_000000000191,0.390658,372.081871,246.616390
185,11dd74426e8374ac110c4036c77c09ab_000000000191,0.390658,342.406400,235.064088
185,11dd74426e8374ac110c4036c77c09ab_000000000191,0.390658,287.643636,156.433026
185,11dd74426e8374ac110c4036c77c09ab_000000000191,0.390658,349.626034,170.068232
185,11dd74426e8374ac110c4036c77c09ab_000000000191,0.390658,310.080446,225.247381
186,11dd74426e8374ac110c4036c77c09ab_000000000192,0.390658,274.511941,209.365034
186,11dd74426e8374ac110c4036c77c09ab_000000000192,0.390658,373.211163,246.219414
186,11dd74426e8374ac110c4036c77c09ab_000000000192,0.390658,344.227880,235.386052
186,11dd74426e8374ac110c4036c77c09ab_000000000192,0.390658,287.998028,156.324882
186,11dd74426e8374ac110c4036c77c09ab_000000000192,0.390658,350.010063,169.567738
186,11dd74426e8374ac110c4036c77c09ab_000000000192,0.390658,310.815671,225.320820
187,11dd74426e8374ac110c4036c77c09ab_000000000193,0.376288,264.724020,202.330341
187,11dd74426e8374ac110c4036c77c09ab_000000000193,0.376288,360.089598,236.769130
187,11dd74426e8374ac110c4036c77c09ab_000000000193,0.376288,331.393225,227.043969
187,11dd74426e8374ac110c4036c77c09ab_000000000193,0.376288,277.560703,150.155598
187,11dd74426e8374ac110c4036c77c09ab_000000000193,0.376288,338.457496,164.988408
187,11dd74426e8374ac110c4036c77c09ab_000000000193,0.376288,299.507174,216.863996
188,11dd74426e8374ac110c4036c77c09ab_000000000194,0.383342,269.339556,206.202163
188,11dd74426e8374ac110c4036c77c09ab_000000000194,0.383342,365.755650,242.118419
188,11dd74426e8374ac110c4036c77c09ab_000000000194,0.383342,340.896660,231.863681
188,11dd74426e8374ac110c4036c77c09ab_000000000194,0.383342,282.755856,153.937899
188,11dd74426e8374ac110c4036c77c09ab_000000000194,0.383342,344.490744,168.358751
188,11dd74426e8374ac110c4036c77c09ab_000000000194,0.383342,307.430944,221.324384
189,11dd74426e8374ac110c4036c77c09ab_000000000195,0.383342,269.133940,205.748301
189,11dd74426e8374ac110c4036c77c09ab_000000000195,0.383342,367.272685,242.180071
189,11dd74426e8374ac110c4036c77c09ab_000000000195,0.383342,340.324244,231.679450
189,11dd74426e8374ac110c4036c77c09ab_000000000195,0.383342,283.214397,154.267064
189,11dd74426e8374ac110c4036c77c09ab_000000000195,0.383342,345.852351,168.481166
189,11dd74426e8374ac110c4036c77c09ab_000000000195,0.383342,306.688196,221.861868
190,11dd74426e8374ac110c4036c77c09ab_000000000196,0.383342,268.696060,207.149052
190,11dd74426e8374ac110c4036c77c09ab_000000000196,0.383342,367.927716,242.077848
190,11dd74426e8374ac110c4036c77c09ab_000000000196,0.383342,341.410979,232.567963
190,11dd74426e8374ac110c4036c77c09ab_000000000196,0.383342,285.515850,154.986788
190,11dd74426e8374ac110c4036c77c09ab_000000000196,0.383342,343.430565,168.279797
190,11dd74426e8374ac110c4036c77c09ab_000000000196,0.383342,306.180779,221.545208
191,11dd74426e8374ac110c4036c77c09ab_000000000197,0.383342,268.411712,206.933703
191,11dd74426e8374ac110c4036c77c09ab_000000000197,0.383342,366.411594,241.973871
191,11dd74426e8374ac110c4036c77c09ab_000000000197,0.383342,339.252367,232.122993
191,11dd74426e8374ac110c4036c77c09ab_000000000197,0.383342,285.706608,155.262678
191,11dd74426e8374ac110c4036c77c09ab_000000000197,0.383342,345.731059,168.944971
191,11dd74426e8374ac110c4036c77c09ab_000000000197,0.383342,305.795706,221.433159
192,11dd74426e8374ac110c4036c77c09ab_000000000198,0.383342,266.840957,206.699589
192,11dd74426e8374ac110c4036c77c09ab_000000000198,0.383342,366.119595,242.352626
192,11dd74426e8374ac110c4036c77c09ab_000000000198,0.383342,340.687581,233.207833
192,11dd74426e8374ac110c4036c77c09ab_000000000198,0.383342,284.368797,155.797295
192,11dd74426e8374ac110c4036c77c09ab_000000000198,0.383342,346.531341,169.133553
192,11dd74426e8374ac110c4036c77c09ab_000000000198,0.383342,304.835761,222.028316
193,11dd74426e8374ac110c4036c77c09ab_000000000199,0.383342,268.053640,206.204806
193,11dd74426e8374ac110c4036c77c09ab_000000000199,0.383342,367.331693,241.611329
193,11dd74426e8374ac110c4036c77c09ab_000000000199,0.383342,339.745395,233.012980
193,11dd74426e8374ac110c4036c77c09ab_000000000199,0.383342,286.221069,155.260923
193,11dd74426e8374ac110c4036c77c09ab_000000000199,0.383342,346.207452,168.719105
193,11dd74426e8374ac110c4036c77c09ab_000000000199,0.383342,306.229024,222.086037
194,11dd74426e8374ac110c4036c77c09ab_000000000200,0.383342,265.381409,205.890463
194,11dd74426e8374ac110c4036c77c09ab_000000000200,0.383342,367.071726,240.797547
194,11dd74426e8374ac110c4036c77c09ab_000000000200,0.383342,335.555076,231.552965
194,11dd74426e8374ac110c4036c77c09ab_000000000200,0.383342,286.401368,154.561016
194,11dd74426e8374ac110c4036c77c09ab_000000000200,0.383342,344.351367,168.309453
194,11dd74426e8374ac110c4036c77c09ab_000000000200,0.383342,306.208130,221.396659
195,11dd74426e8374ac110c4036c77c09ab_000000000201,0.383342,267.310868,206.075045
195,11dd74426e8374ac110c4036c77c09ab_000000000201,0.383342,368.956309,241.727801
195,11dd74426e8374ac110c4036c77c09ab_000000000201,0.383342,339.926630,232.795502
195,11dd74426e8374ac110c4036c77c09ab_000000000201,0.383342,287.590443,155.214023
195,11dd74426e8374ac110c4036c77c09ab_000000000201,0.383342,346.358248,168.570883
195,11dd74426e8374ac110c4036c77c09ab_000000000201,0.383342,304.964820,221.345231
196,11dd74426e8374ac110c4036c77c09ab_000000000202,0.383342,265.147810,206.476402
196,11dd74426e8374ac110c4036c77c09ab_000000000202,0.383342,367.265923,240.952344
196,11dd74426e8374ac110c4036c77c09ab_000000000202,0.383342,336.497356,232.002450
196,11dd74426e8374ac110c4036c77c09ab_000000000202,0.383342,285.924016,155.342615
196,11dd74426e8374ac110c4036c77c09ab_000000000202,0.383342,344.381713,168.306867
196,11dd74426e8374ac110c4036c77c09ab_000000000202,0.383342,303.972236,221.429041
197,11dd74426e8374ac110c4036c77c09ab_000000000203,0.383342,268.730500,207.066062
197,11dd74426e8374ac110c4036c77c09ab_000000000203,0.383342,368.882023,242.045934
197,11dd74426e8374ac110c4036c77c09ab_000000000203,0.383342,336.922720,232.174982
197,11dd74426e8374ac110c4036c77c09ab_000000000203,0.383342,289.407596,155.307671
197,11dd74426e8374ac110c4036c77c09ab_000000000203,0.383342,344.981269,168.333657
197,11dd74426e8374ac110c4036c77c09ab_000000000203,0.383342,305.318307,221.233673
198,11dd74426e8374ac110c4036c77c09ab_000000000204,0.383342,268.336373,206.154315
198,11dd74426e8374ac110c4036c77c09ab_000000000204,0.383342,369.601467,241.347197
198,11dd74426e8374ac110c4036c77c09ab_000000000204,0.383342,334.966962,230.570441
198,11dd74426e8374ac110c4036c77c09ab_000000000204,0.383342,286.554340,155.090942
198,11dd74426e8374ac110c4036c77c09ab_000000000204,0.383342,345.154573,167.213675
198,11dd74426e8374ac110c4036c77c09ab_000000000204,0.383342,304.292124,220.694388
199,11dd74426e8374ac110c4036c77c09ab_000000000205,0.392232,273.885136,211.372568
199,11dd74426e8374ac110c4036c77c09ab_000000000205,0.392232,376.224003,246.992831
199,11dd74426e8374ac110c4036c77c09ab_000000000205,0.392232,346.675823,237.172732
199,11dd74426e8374ac110c4036c77c09ab_000000000205,0.392232,294.610173,158.902033
199,11dd74426e8374ac110c4036c77c09ab_000000000205,0.392232,353.915626,173.047747
199,11dd74426e8374ac110c4036c77c09ab_000000000205,0.392232,312.581804,226.421465
200,11dd74426e8374ac110c4036c77c09ab_000000000206,0.390658,272.134374,210.679665
200,11dd74426e8374ac110c4036c77c09ab_000000000206,0.390658,374.781234,246.050766
200,11dd74426e8374ac110c4036c77c09ab_000000000206,0.390658,345.239384,236.840623
200,11dd74426e8374ac110c4036c77c09ab_000000000206,0.390658,293.731784,157.500468
200,11dd74426e8374ac110c4036c77c09ab_000000000206,0.390658,352.377759,172.117552
200,11dd74426e8374ac110c4036c77c09ab_000000000206,0.390658,311.168512,225.573016
201,11dd74426e8374ac110c4036c77c09ab_000000000207,0.383342,266.968706,206.336697
201,11dd74426e8374ac110c4036c77c09ab_000000000207,0.383342,367.193322,241.450800
201,11dd74426e8374ac110c4036c77c09ab_000000000207,0.383342,338.009829,232.445689
201,11dd74426e8374ac110c4036c77c09ab_000000000207,0.383342,287.619900,156.614563
201,11dd74426e8374ac110c4036c77c09ab_000000000207,0.383342,345.794607,169.420416
201,11dd74426e8374ac110c4036c77c09ab_000000000207,0.383342,305.063229,221.462756
202,11dd74426e8374ac110c4036c77c09ab_000000000208,0.383342,266.032977,206.425396
202,11dd74426e8374ac110c4036c77c09ab_000000000208,0.383342,367.105956,241.368886
202,11dd74426e8374ac110c4036c77c09ab_000000000208,0.383342,338.182080,232.060101
202,11dd74426e8374ac110c4036c77c09ab_000000000208,0.383342,286.166529,156.506736
202,11dd74426e8374ac110c4036c77c09ab_000000000208,0.383342,345.391986,168.715537
202,11dd74426e8374ac110c4036c77c09ab_000000000208,0.383342,303.255436,221.118371
203,11dd74426e8374ac110c4036c77c09ab_000000000209,0.390658,271.449960,210.093440
203,11dd74426e8374ac110c4036c77c09ab_000000000209,0.390658,375.410616,246.520991
203,11dd74426e8374ac110c4036c77c09ab_000000000209,0.390658,343.063513,236.409883
203,11dd74426e8374ac110c4036c77c09ab_000000000209,0.390658,294.643931,159.149795
203,11dd74426e8374ac110c4036c77c09ab_000000000209,0.390658,355.656265,172.197203
203,11dd74426e8374ac110c4036c77c09ab_000000000209,0.390658,308.800722,224.685143
204,11dd74426e8374ac110c4036c77c09ab_000000000210,0.383342,267.237120,206.949730
204,11dd74426e8374ac110c4036c77c09ab_000000000210,0.383342,366.994515,241.352812
204,11dd74426e8374ac110c4036c77c09ab_000000000210,0.383342,338.267691,231.811786
204,11dd74426e8374ac110c4036c77c09ab_000000000210,0.383342,289.102752,155.874681
204,11dd74426e8374ac110c4036c77c09ab_000000000210,0.383342,347.601487,167.778603
204,11dd74426e8374ac110c4036c77c09ab_000000000210,0.383342,304.577150,220.867575
205,11dd74426e8374ac110c4036c77c09ab_000000000211,0.383342,267.098912,206.306585
205,11dd74426e8374ac110c4036c77c09ab_000000000211,0.383342,367.027294,240.682011
205,11dd74426e8374ac110c4036c77c09ab_000000000211,0.383342,337.306225,231.790681
205,11dd74426e8374ac110c4036c77c09ab_000000000211,0.383342,288.700342,156.722974
205,11dd74426e8374ac110c4036c77c09ab_000000000211,0.383342,345.709604,167.969782
205,11dd74426e8374ac110c4036c77c09ab_000000000211,0.383342,305.361569,220.780069
206,11dd74426e8374ac110c4036c77c09ab_000000000212,0.376288,263.971811,202.572710
206,11dd74426e8374ac110c4036c77c09ab_000000000212,0.376288,363.052547,237.765638
206,11dd74426e8374ac110c4036c77c09ab_000000000212,0.376288,333.659613,228.184134
206,11dd74426e8374ac110c4036c77c09ab_000000000212,0.376288,284.504353,154.634713
206,11dd74426e8374ac110c4036c77c09ab_000000000212,0.376288,340.801352,165.913373
206,11dd74426e8374ac110c4036c77c09ab_000000000212,0.376288,300.991474,217.174691
207,11dd74426e8374ac110c4036c77c09ab_000000000213,0.376288,263.388591,202.836690
207,11dd74426e8374ac110c4036c77c09ab_000000000213,0.376288,362.426541,237.971581
207,11dd74426e8374ac110c4036c77c09ab_000000000213,0.376288,333.629848,227.732974
207,11dd74426e8374ac110c4036c77c09ab_000000000213,0.376288,284.719047,153.968515
207,11dd74426e8374ac110c4036c77c09ab_000000000213,0.376288,340.005965,166.233979
207,11dd74426e8374ac110c4036c77c09ab_000000000213,0.376288,300.002224,217.112129
208,11dd74426e8374ac110c4036c77c09ab_000000000214,0.383342,267.704458,206.146828
208,11dd74426e8374ac110c4036c77c09ab_000000000214,0.383342,369.238668,242.188354
208,11dd74426e8374ac110c4036c77c09ab_000000000214,0.383342,339.698226,232.200906
208,11dd74426e8374ac110c4036c77c09ab_000000000214,0.383342,288.991872,157.725982
208,11dd74426e8374ac110c4036c77c09ab_000000000214,0.383342,348.209537,167.628439
208,11dd74426e8374ac110c4036c77c09ab_000000000214,0.383342,304.123500,221.409410
209,11dd74426e8374ac110c4036c77c09ab_000000000215,0.383342,269.290702,205.695540
209,11dd74426e8374ac110c4036c77c09ab_000000000215,0.383342,370.012441,241.302859
209,11dd74426e8374ac110c4036c77c09ab_000000000215,0.383342,342.532413,231.691945
209,11dd74426e8374ac110c4036c77c09ab_000000000215,0.383342,290.790166,157.977047
209,11dd74426e8374ac110c4036c77c09ab_000000000215,0.383342,347.783472,167.163487
209,11dd74426e8374ac110c4036c77c09ab_000000000215,0.383342,306.318308,220.961328
210,11dd74426e8374ac110c4036c77c09ab_000000000216,0.383342,266.821794,206.371231
210,11dd74426e8374ac110c4036c77c09ab_000000000216,0.383342,369.956661,242.341653
210,11dd74426e8374ac110c4036c77c09ab_000000000216,0.383342,339.332362,232.196508
210,11dd74426e8374ac110c4036c77c09ab_000000000216,0.383342,290.357784,158.653335
210,11dd74426e8374ac110c4036c77c09ab_000000000216,0.383342,347.351043,167.914225
210,11dd74426e8374ac110c4036c77c09ab_000000000216,0.383342,305.257006,221.201899
211,11dd74426e8374ac110c4036c77c09ab_000000000217,0.383342,267.121467,205.884146
211,11dd74426e8374ac110c4036c77c09ab_000000000217,0.383342,367.934525,241.429205
211,11dd74426e8374ac110c4036c77c09ab_000000000217,0.383342,336.874615,232.915765
211,11dd74426e8374ac110c4036c77c09ab_000000000217,0.383342,288.989579,157.806059
211,11dd74426e8374ac110c4036c77c09ab_000000000217,0.383342,343.041445,167.637611
211,11dd74426e8374ac110c4036c77c09ab_000000000217,0.383342,303.371487,220.608005
212,11dd74426e8374ac110c4036c77c09ab_000000000218,0.383342,267.245613,205.797553
212,11dd74426e8374ac110c4036c77c09ab_000000000218,0.383342,368.032396,241.709224
212,11dd74426e8374ac110c4036c77c09ab_000000000218,0.383342,335.878100,231.919343
212,11dd74426e8374ac110c4036c77c09ab_000000000218,0.383342,288.504132,157.654363
212,11dd74426e8374ac110c4036c77c09ab_000000000218,0.383342,342.439572,166.170845
212,11dd74426e8374ac110c4036c77c09ab_000000000218,0.383342,302.002323,220.470102
213,11dd74426e8374ac110c4036c77c09ab_000000000219,0.383342,269.637848,206.527947
213,11dd74426e8374ac110c4036c77c09ab_000000000219,0.383342,368.754999,241.645279
213,11dd74426e8374ac110c4036c77c09ab_000000000219,0.383342,340.133767,233.408091
213,11dd74426e8374ac110c4036c77c09ab_000000000219,0.383342,291.742179,159.678628
213,11dd74426e8374ac110c4036c77c09ab_000000000219,0.383342,347.322428,168.478112
213,11dd74426e8374ac110c4036c77c09ab_000000000219,0.383342,306.325047,221.364675
214,11dd74426e8374ac110c4036c77c09ab_000000000220,0.383342,268.445264,206.374952
214,11dd74426e8374ac110c4036c77c09ab_000000000220,0.383342,370.046741,242.345163
214,11dd74426e8374ac110c4036c77c09ab_000000000220,0.383342,339.303279,233.742555
214,11dd74426e8374ac110c4036c77c09ab_000000000220,0.383342,291.643209,160.147429
214,11dd74426e8374ac110c4036c77c09ab_000000000220,0.383342,347.130734,167.201087
214,11dd74426e8374ac110c4036c77c09ab_000000000220,0.383342,307.254060,221.425625
215,11dd74426e8374ac110c4036c77c09ab_000000000221,0.383342,267.763864,206.629140
215,11dd74426e8374ac110c4036c77c09ab_000000000221,0.383342,369.017704,241.693337
215,11dd74426e8374ac110c4036c77c09ab_000000000221,0.383342,339.496728,232.379779
215,11dd74426e8374ac110c4036c77c09ab_000000000221,0.383342,292.936612,159.484922
215,11dd74426e8374ac110c4036c77c09ab_000000000221,0.383342,346.123620,168.834102
215,11dd74426e8374ac110c4036c77c09ab_000000000221,0.383342,305.398794,220.899489
216,11dd74426e8374ac110c4036c77c09ab_000000000222,0.376288,262.429773,202.676818
216,11dd74426e8374ac110c4036c77c09ab_000000000222,0.376288,363.564500,236.600692
216,11dd74426e8374ac110c4036c77c09ab_000000000222,0.376288,332.633088,228.271201
216,11dd74426e8374ac110c4036c77c09ab_000000000222,0.376288,286.526696,156.914342
216,11dd74426e8374ac110c4036c77c09ab_000000000222,0.376288,339.491968,165.238206
216,11dd74426e8374ac110c4036c77c09ab_000000000222,0.376288,298.693368,216.283510
217,11dd74426e8374ac110c4036c77c09ab_000000000223,0.390658,273.102578,211.295767
217,11dd74426e8374ac110c4036c77c09ab_000000000223,0.390658,376.431014,246.089012
217,11dd74426e8374ac110c4036c77c09ab_000000000223,0.390658,345.017112,237.855537
217,11dd74426e8374ac110c4036c77c09ab_000000000223,0.390658,296.307827,162.372710
217,11dd74426e8374ac110c4036c77c09ab_000000000223,0.390658,356.620559,173.761253
217,11dd74426e8374ac110c4036c77c09ab_000000000223,0.390658,312.281711,226.132894
218,11dd74426e8374ac110c4036c77c09ab_000000000224,0.383342,266.271513,206.648700
218,11dd74426e8374ac110c4036c77c09ab_000000000224,0.383342,368.339790,241.135241
218,11dd74426e8374ac110c4036c77c09ab_000000000224,0.383342,338.861795,232.722503
218,11dd74426e8374ac110c4036c77c09ab_000000000224,0.383342,290.671776,159.601663
218,11dd74426e8374ac110c4036c77c09ab_000000000224,0.383342,346.312389,168.537331
218,11dd74426e8374ac110c4036c77c09ab_000000000224,0.383342,305.422589,221.925040
219,11dd74426e8374ac110c4036c77c09ab_000000000225,0.383342,267.410728,207.126216
219,11dd74426e8374ac110c4036c77c09ab_000000000225,0.383342,369.282047,241.445559
219,11dd74426e8374ac110c4036c77c09ab_000000000225,0.383342,339.423846,233.169555
219,11dd74426e8374ac110c4036c77c09ab_000000000225,0.383342,291.035978,159.188899
219,11dd74426e8374ac110c4036c77c09ab_000000000225,0.383342,346.657874,168.186593
219,11dd74426e8374ac110c4036c77c09ab_000000000225,0.383342,306.459675,221.701175
220,11dd74426e8374ac110c4036c77c09ab_000000000226,0.383342,265.919126,206.894700
220,11dd74426e8374ac110c4036c77c09ab_000000000226,0.383342,367.371399,242.023333
220,11dd74426e8374ac110c4036c77c09ab_000000000226,0.383342,340.110697,233.611109
220,11dd74426e8374ac110c4036c77c09ab_000000000226,0.383342,290.319693,160.533742
220,11dd74426e8374ac110c4036c77c09ab_000000000226,0.383342,347.553897,170.476875
220,11dd74426e8374ac110c4036c77c09ab_000000000226,0.383342,305.232064,221.658311
221,11dd74426e8374ac110c4036c77c09ab_000000000227,0.383342,267.354621,207.395051
221,11dd74426e8374ac110c4036c77c09ab_000000000227,0.383342,368.940142,241.726982
221,11dd74426e8374ac110c4036c77c09ab_000000000227,0.383342,338.353489,233.240379
221,11dd74426e8374ac110c4036c77c09ab_000000000227,0.383342,291.094401,160.054319
221,11dd74426e8374ac110c4036c77c09ab_000000000227,0.383342,349.099454,170.470265
221,11dd74426e8374ac110c4036c77c09ab_000000000227,0.383342,306.789132,221.888728
222,11dd74426e8374ac110c4036c77c09ab_000000000228,0.383342,266.927901,207.090325
222,11dd74426e8374ac110c4036c77c09ab_000000000228,0.383342,368.871213,241.586084
222,11dd74426e8374ac110c4036c77c09ab_000000000228,0.383342,340.338166,233.347258
222,11dd74426e8374ac110c4036c77c09ab_000000000228,0.383342,290.878631,160.528267
222,11dd74426e8374ac110c4036c77c09ab_000000000228,0.383342,348.324114,170.448353
222,11dd74426e8374ac110c4036c77c09ab_000000000228,0.383342,304.779443,221.913856
223,11dd74426e8374ac110c4036c77c09ab_000000000229,0.383342,268.858203,207.211125
223,11dd74426e8374ac110c4036c77c09ab_000000000229,0.383342,369.046108,241.592073
223,11dd74426e8374ac110c4036c77c09ab_000000000229,0.383342,340.152532,233.139139
223,11dd74426e8374ac110c4036c77c09ab_000000000229,0.383342,291.820443,160.128091
223,11dd74426e8374ac110c4036c77c09ab_000000000229,0.383342,350.202333,170.654448
223,11dd74426e8374ac110c4036c77c09ab_000000000229,0.383342,307.172076,221.927380
224,11dd74426e8374ac110c4036c77c09ab_000000000230,0.383342,268.357641,206.609767
224,11dd74426e8374ac110c4036c77c09ab_000000000230,0.383342,371.421497,240.150729
224,11dd74426e8374ac110c4036c77c09ab_000000000230,0.383342,340.802088,232.349690
224,11dd74426e8374ac110c4036c77c09ab_000000000230,0.383342,293.867451,161.659492
224,11dd74426e8374ac110c4036c77c09ab_000000000230,0.383342,346.253568,168.796842
224,11dd74426e8374ac110c4036c77c09ab_000000000230,0.383342,309.289486,221.363154
225,11dd74426e8374ac110c4036c77c09ab_000000000231,0.383342,270.072407,206.526683
225,11dd74426e8374ac110c4036c77c09ab_000000000231,0.383342,369.068663,242.079837
225,11dd74426e8374ac110c4036c77c09ab_000000000231,0.383342,341.358733,232.962068
225,11dd74426e8374ac110c4036c77c09ab_000000000231,0.383342,291.371309,159.791474
225,11dd74426e8374ac110c4036c77c09ab_000000000231,0.383342,345.464400,169.570814
225,11dd74426e8374ac110c4036c77c09ab_000000000231,0.383342,307.206844,221.587043
226,11dd74426e8374ac110c4036c77c09ab_000000000232,0.383342,267.966321,206.572355
226,11dd74426e8374ac110c4036c77c09ab_000000000232,0.383342,370.316442,241.488213
226,11dd74426e8374ac110c4036c77c09ab_000000000232,0.383342,340.474479,233.407389
226,11dd74426e8374ac110c4036c77c09ab_000000000232,0.383342,292.036986,160.261701
226,11dd74426e8374ac110c4036c77c09ab_000000000232,0.383342,347.500598,170.918686
226,11dd74426e8374ac110c4036c77c09ab_000000000232,0.383342,307.881787,221.237744
227,11dd74426e8374ac110c4036c77c09ab_000000000233,0.376288,265.652178,202.771143
227,11dd74426e8374ac110c4036c77c09ab_000000000233,0.376288,365.490406,237.082765
227,11dd74426e8374ac110c4036c77c09ab_000000000233,0.376288,336.606302,228.675440
227,11dd74426e8374ac110c4036c77c09ab_000000000233,0.376288,289.598140,158.644731
227,11dd74426e8374ac110c4036c77c09ab_000000000233,0.376288,342.290865,167.565664
227,11dd74426e8374ac110c4036c77c09ab_000000000233,0.376288,301.631237,217.462603
228,11dd74426e8374ac110c4036c77c09ab_000000000234,0.376288,265.095646,202.584561
228,11dd74426e8374ac110c4036c77c09ab_000000000234,0.376288,363.357707,236.927877
228,11dd74426e8374ac110c4036c77c09ab_000000000234,0.376288,336.712684,228.461550
228,11dd74426e8374ac110c4036c77c09ab_000000000234,0.376288,288.924317,157.980944
228,11dd74426e8374ac110c4036c77c09ab_000000000234,0.376288,340.232349,166.967596
228,11dd74426e8374ac110c4036c77c09ab_000000000234,0.376288,301.746416,217.552978
229,11dd74426e8374ac110c4036c77c09ab_000000000235,0.376288,263.771655,203.065761
229,11dd74426e8374ac110c4036c77c09ab_000000000235,0.376288,363.849404,237.202629
229,11dd74426e8374ac110c4036c77c09ab_000000000235,0.376288,335.412625,228.576568
229,11dd74426e8374ac110c4036c77c09ab_000000000235,0.376288,288.119215,158.036145
229,11dd74426e8374ac110c4036c77c09ab_000000000235,0.376288,342.521429,166.204133
229,11dd74426e8374ac110c4036c77c09ab_000000000235,0.376288,299.473872,217.259393
230,11dd74426e8374ac110c4036c77c09ab_000000000236,0.376288,264.260963,201.898197
230,11dd74426e8374ac110c4036c77c09ab_000000000236,0.376288,363.991017,236.567757
230,11dd74426e8374ac110c4036c77c09ab_000000000236,0.376288,338.198660,228.613912
230,11dd74426e8374ac110c4036c77c09ab_000000000236,0.376288,289.564861,156.931039
230,11dd74426e8374ac110c4036c77c09ab_000000000236,0.376288,341.750892,166.473947
230,11dd74426e8374ac110c4036c77c09ab_000000000236,0.376288,300.071515,216.998742
231,11dd74426e8374ac110c4036c77c09ab_000000000237,0.376288,264.438359,203.184362
231,11dd74426e8374ac110c4036c77c09ab_000000000237,0.376288,364.065453,237.296104
231,11dd74426e8374ac110c4036c77c09ab_000000000237,0.376288,336.365495,228.761290
231,11dd74426e8374ac110c4036c77c09ab_000000000237,0.376288,288.374468,157.123892
231,11dd74426e8374ac110c4036c77c09ab_000000000237,0.376288,342.972589,167.953722
231,11dd74426e8374ac110c4036c77c09ab_000000000237,0.376288,301.269142,217.619053
232,11dd74426e8374ac110c4036c77c09ab_000000000238,0.376288,265.187215,203.291433
232,11dd74426e8374ac110c4036c77c09ab_000000000238,0.376288,364.682778,236.821862
232,11dd74426e8374ac110c4036c77c09ab_000000000238,0.376288,338.351183,229.361505
232,11dd74426e8374ac110c4036c77c09ab_000000000238,0.376288,287.920943,159.012786
232,11dd74426e8374ac110c4036c77c09ab_000000000238,0.376288,341.341348,167.579616
232,11dd74426e8374ac110c4036c77c09ab_000000000238,0.376288,299.377595,217.075406
233,11dd74426e8374ac110c4036c77c09ab_000000000239,0.376288,265.873601,203.581252
233,11dd74426e8374ac110c4036c77c09ab_000000000239,0.376288,364.096917,237.778913
233,11dd74426e8374ac110c4036c77c09ab_000000000239,0.376288,338.650624,229.742272
233,11dd74426e8374ac110c4036c77c09ab_000000000239,0.376288,289.920066,159.199908
233,11dd74426e8374ac110c4036c77c09ab_000000000239,0.376288,343.113100,167.051953
233,11dd74426e8374ac110c4036c77c09ab_000000000239,0.376288,299.877606,217.554080
234,11dd74426e8374ac110c4036c77c09ab_000000000240,0.376288,263.824318,202.173960
234,11dd74426e8374ac110c4036c77c09ab_000000000240,0.376288,363.156013,236.128150
234,11dd74426e8374ac110c4036c77c09ab_000000000240,0.376288,336.754392,228.852721
234,11dd74426e8374ac110c4036c77c09ab_000000000240,0.376288,288.740651,159.147521
234,11dd74426e8374ac110c4036c77c09ab_000000000240,0.376288,341.890990,166.143328
234,11dd74426e8374ac110c4036c77c09ab_000000000240,0.376288,297.900875,216.576888
